ID,Class
4072494,positive
3341354,positive
5304188,positive
2341714,negative
230717,negative
1191741,positive
2681088,negative
4585212,negative
3839957,negative
157047,positive
4338762,neutral
3974595,positive
2525875,negative
810769,positive
6447630,negative
563792,negative
1345085,positive
2439846,positive
2294938,neutral
399884,positive
2366761,positive
1496806,positive
3041031,positive
1103711,positive
1145668,negative
344457,positive
200301,positive
1481947,positive
5427191,positive
3370935,positive
4087855,negative
170650,negative
2812463,positive
5084163,positive
3051796,positive
4906245,neutral
2939950,negative
2155777,positive
663270,neutral
1643429,positive
5321054,positive
113568,positive
4070020,positive
4241261,positive
2036253,positive
5109949,negative
4026321,positive
267574,positive
4906712,negative
1759684,positive
1465081,positive
2449487,positive
2069900,positive
6082928,negative
2402113,positive
822566,positive
4118735,positive
4077504,positive
5351415,positive
4018495,positive
1295226,neutral
5004616,neutral
4109836,positive
2920632,positive
1579498,positive
128867,negative
3985592,positive
5651426,positive
1721479,negative
6011640,positive
818459,negative
2817516,negative
2093853,positive
182837,positive
185497,positive
1915049,positive
6467138,positive
4963744,negative
1077199,positive
931775,negative
5278530,positive
6326005,positive
2676905,negative
4502433,positive
496414,positive
6332371,positive
476268,negative
5894875,negative
6040981,negative
1966105,positive
3208919,neutral
5074418,positive
6155844,negative
2891325,neutral
4753408,negative
5848003,positive
3144467,positive
3799865,neutral
2527637,negative
1763707,negative
1001900,positive
5951227,negative
930541,positive
4992674,positive
2540768,positive
2092409,positive
3159319,positive
590026,positive
5060611,positive
6606317,neutral
4410210,positive
3689060,positive
2413982,neutral
3618726,positive
863190,positive
1973928,positive
4842112,positive
5875101,positive
6456675,positive
1800242,positive
1702958,neutral
5944765,positive
1816633,positive
2055589,positive
1314589,negative
1409285,positive
5010464,positive
4365329,positive
2098588,positive
5767894,positive
1606923,positive
3512844,positive
3234024,positive
1570097,positive
5706337,positive
3161710,positive
1413719,positive
1115791,positive
3731725,neutral
260940,positive
5268987,positive
4572174,positive
4191782,negative
5363948,neutral
5880733,negative
5641624,negative
6241208,negative
2986697,positive
4482469,negative
4139159,positive
1428220,positive
3294781,positive
6350520,positive
523458,positive
2587958,positive
1800182,neutral
2210994,positive
876637,positive
2745202,negative
6310745,positive
2603233,positive
2108143,positive
141953,positive
5392063,positive
5239064,positive
1345012,neutral
2090467,positive
1668604,positive
4396208,positive
3121386,positive
4758089,neutral
4537462,negative
209297,positive
4742125,positive
5305287,neutral
1898989,positive
4521721,negative
817496,positive
3648798,positive
3438327,negative
86111,negative
5822378,positive
6349304,positive
2525837,positive
3674908,positive
2641642,positive
1771514,negative
5541052,negative
1782160,negative
6304158,negative
227221,positive
5871105,positive
1493500,positive
4943758,positive
1106893,neutral
5305375,positive
1770340,negative
2588669,positive
1424216,positive
2197037,positive
649673,positive
1426390,positive
6206416,positive
3701954,positive
5232787,positive
5539996,negative
3897711,positive
337329,positive
2443065,positive
6179335,positive
467417,positive
6131288,positive
6576294,negative
3108726,negative
821761,negative
5107705,negative
2547452,positive
759727,positive
5380603,positive
3405873,positive
3851306,positive
4698657,negative
2333768,positive
5343920,positive
3265344,positive
748180,neutral
3048991,positive
2693714,positive
1945537,negative
2034649,positive
4107358,positive
1974096,positive
5809510,negative
3862282,neutral
4028383,neutral
4773360,positive
3452278,positive
5679671,negative
1850781,positive
4518338,positive
2472097,neutral
6511330,positive
156013,negative
5080305,negative
5941723,positive
3901521,positive
5214480,positive
6265001,positive
293099,negative
2976131,neutral
2458421,positive
3868883,positive
5878393,positive
1674143,positive
3277726,negative
3755282,positive
4271564,positive
4500605,positive
689386,negative
2246664,positive
2970658,positive
5148643,positive
6660193,negative
1032708,positive
5136506,positive
6431101,negative
6377361,negative
4052569,negative
3248597,positive
6303484,positive
2383881,positive
4223216,negative
5255806,positive
4955768,negative
740327,negative
2565489,positive
3062027,positive
2755965,negative
3214271,positive
3584249,neutral
1795558,positive
1587625,positive
5822863,positive
6632711,negative
5449891,positive
1661850,positive
301142,positive
894065,positive
3695068,positive
975777,positive
3738356,positive
361393,positive
5881088,negative
406116,positive
4146197,positive
1542245,positive
2359641,positive
3577688,positive
1921202,negative
2155016,positive
5439744,positive
6351524,neutral
3832497,positive
1714982,neutral
5532242,positive
6149963,positive
5112113,negative
1291977,positive
2457161,positive
4384221,negative
1562605,positive
1196498,positive
4811468,neutral
3724959,positive
3249611,neutral
3570103,negative
225877,negative
5243286,positive
665405,neutral
1856392,negative
5577506,neutral
3024643,negative
2130317,positive
4240117,positive
2217816,positive
682528,positive
5841468,negative
61463,positive
3901719,positive
4468065,negative
4973873,positive
4096475,positive
2125610,positive
3028243,negative
6127800,neutral
2227712,negative
4357595,negative
6454179,negative
1929849,positive
2220672,positive
1841114,negative
2345978,negative
3670478,positive
3513059,positive
6079016,positive
2393924,positive
5551220,neutral
5798176,positive
1702259,positive
5206885,positive
5102091,neutral
2787613,positive
4742270,positive
5673503,positive
4260105,positive
1249571,positive
5962721,positive
6579308,positive
5510425,positive
789627,positive
509606,positive
1570406,positive
6534502,neutral
4383897,negative
5862217,positive
1497474,positive
5432416,negative
3947645,negative
5920284,positive
4725066,positive
2510091,positive
6406629,negative
6161379,positive
3585569,positive
3613167,neutral
2762060,positive
4713822,positive
755000,positive
1064590,positive
3555890,positive
3576340,positive
4927465,positive
4886660,neutral
2125793,negative
2428724,positive
5211796,positive
4755327,positive
5628517,positive
4262519,negative
1575840,positive
6250266,negative
5395322,positive
1153416,positive
1145535,positive
524878,positive
3403147,positive
2160812,positive
4026674,positive
5897827,positive
2985935,positive
4133269,negative
5072507,positive
813734,negative
157181,positive
2722854,positive
1916975,negative
5970765,positive
6521558,negative
75158,positive
2838899,negative
1346672,positive
3100291,negative
2800800,negative
850411,positive
2993076,positive
1619671,negative
1424188,positive
5746870,neutral
1725718,positive
5868695,positive
4183347,positive
3497123,positive
1607833,positive
5841426,neutral
5746838,negative
4992311,positive
2728304,positive
5105070,positive
1933297,positive
2143017,positive
2884894,positive
6386053,neutral
3757115,positive
1767580,negative
5040820,positive
4785915,positive
4729019,positive
947801,negative
1489517,positive
92683,neutral
5901236,positive
610251,positive
5106451,positive
2749361,positive
1505872,neutral
2574128,positive
2831384,positive
4294852,positive
5722115,positive
712386,neutral
892610,negative
4852276,positive
5780340,neutral
6389556,positive
5186283,positive
1681201,positive
4382142,negative
1257556,neutral
5909578,negative
6134342,positive
3921692,negative
6238520,positive
5927638,negative
1314525,positive
5498879,positive
1538284,positive
5130450,positive
3833661,positive
1585925,positive
4462361,negative
4849790,neutral
3782785,negative
6428165,positive
2226312,positive
3675039,positive
1940097,positive
1148357,negative
1821054,positive
4680262,negative
4338698,negative
2489296,negative
1161161,positive
2685452,positive
5257832,positive
3538275,positive
943504,positive
6159439,positive
2629638,negative
3408094,positive
1401314,positive
3144822,negative
4879016,negative
850760,positive
5101474,positive
4941639,negative
1960965,negative
5442248,positive
3071429,positive
754214,neutral
138179,neutral
4750225,neutral
3818731,positive
1757394,neutral
2754692,positive
4801033,positive
2416497,positive
1624305,positive
2327804,positive
3952584,neutral
6270912,negative
5191278,positive
1287050,positive
1608746,positive
13109,negative
6629258,negative
4407199,negative
3108961,positive
5597962,positive
3592412,neutral
4544106,positive
2083534,positive
1207638,negative
1501712,positive
3444349,positive
1056475,positive
84004,neutral
4906754,neutral
